id	src_audio	src_n_frames	tgt_audio	tgt_n_frames
719	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/719.wav	983	71 12 47 52 30 65 6 36 15 7 87 68 38 44 18 2 31 41 10 83 10 84 22 40 63 93 70 52 25 48 51 19 90 80 26 87 94 32 64 16 50 81 83 22 63 56 63 40 63 40 63 40 93 86 91 43 6 15 49 92 27 47 59 33 0 30 25 38 44 80 85 37 86 53 44 80 18 31 87 91 43 74 89 6 15 49 92 47 52 30 65 6 15 7 87 91 38 42 44 42 18 2 27 31 41 10 4 84 22 96 55 67 54 40 63 40 93 26 68 16 50 18 47 5 30 70 14 24 68 42 44 80 81 83 84 63 96 55 67 54 40 63 40 93 31 45 64 1 27 31 23 62 29 28 92 26 24 61 68 43 2 66 50 87 91 43 74 2 21 95 60 52 25 97 14 37 86 38 44 18 85 74 27 89 78 33 61 51 90 35 73 16 50 37 53 44 80 18 31 87 91 43 27 89 6 15 49 92 27 47 52 30 65 6 15 7 87 91 38 42 2 27 31 41 84 96 55 84 4 96 55 67 54 40 93 26 68 16 18 47 52 5 30 65 74 27 31 59 23 69 81 83 22 63 40 93 31 11 45 64 81 83 84 72 22 72 20	267
7108	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7108.wav	151	71 40 63 47 78 52 25 97 16 66 27 78 52 25 38 44 80 18 31 23 62 74 27 31 59 33 91 43 6 15 49 92 31 41 83 84 63 22 63 22 72 20	42
1773	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1773.wav	142	71 40 93 63 89 87 24 51 19 65 6 3 15 3 41 83 84 72 22 72	20
508	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/508.wav	263	71 40 93 82 87 24 17 19 35 62 1 27 31 87 94 32 64 1 85 94 42 88 81 83 84 63 22 72 20	29
7853	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7853.wav	297	71 40 63 93 31 23 73 6 3 77 24 51 19 74 2 27 47 52 24 61 68 9 1 21 87 9 74 2 31 5 52 25 91 43 74 2 27 31 5 30 79 25 11 81 83 63 22 63 22 63 22 72 20	53
10217	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10217.wav	136	71 40 93 15 7 87 24 68 61 43 3 99 2 63 31 41 84 96 55 67 10 72 20	23
8155	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8155.wav	148	71 40 72 93 6 15 49 92 31 87 24 46 30 85 87 42 1 85 41 83 84 63 22 72 20	25
5561	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5561.wav	175	71 40 63 86 68 44 18 85 5 65 6 15 49 92 27 78 48 46 30 65 6 15 7 87 91 17 97 42 44 80 18 27 31 41 83 84 72 22 72 22 72 20	42
5077	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5077.wav	253	71 93 63 86 38 44 80 85 37 86 38 16 18 2 63 31 23 11 45 64 65 6 15 92 90 35 24 61 43 9 85 37 27 37 24 68 44 80 82 73 3 87 17 68 44 18 31 87 94 32 65 95 23 42 44 81 83 63 22 72 22 72 20	63
2201	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2201.wav	198	71 40 63 93 15 7 53 74 27 89 6 15 60 3 77 87 24 17 68 44 18 31 87 94 32 65 6 95 23 42 80 81 18 81 6 15 41 84 63 22 72 22 63 72 20	45
9143	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9143.wav	193	71 40 63 31 59 75 33 24 91 43 6 15 92 89 60 50 87 38 44 85 73 62 1 21 95 5 79 81 84 63 22 63 72 20	34
3695	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3695.wav	235	71 40 63 93 3 77 24 13 58 9 16 77 73 16 77 75 33 24 46 79 65 74 2 63 2 15 41 84 63 22 72 20	32
7773	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7773.wav	203	71 40 63 47 78 52 25 24 61 68 9 1 21 95 87 9 74 2 31 37 24 61 43 16 27 47 65 95 23 42 80 18 6 15 41 84 72 63 22 72 20	41
8397	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8397.wav	131	71 40 93 3 24 61 13 58 42 18 2 27 31 36 41 83 84 63 22 72 20	21
5360	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5360.wav	171	71 40 93 86 91 43 6 15 49 92 27 89 78 73 19 90 35 94 32 9 85 5 79 81 83 84 63 22 72 20	30
7597	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7597.wav	141	71 40 72 93 90 35 24 13 58 32 88 80 81 10 83 84 63 96 55 4 72	21
5046	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5046.wav	365	71 93 63 93 50 77 69 16 3 77 24 68 37 24 61 68 44 18 31 23 99 82 73 74 27 89 59 53 94 88 73 16 6 15 92 63 77 87 94 32 64 42 1 2 63 2 15 41 84 72 63 72 20	53
4219	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4219.wav	177	71 40 63 31 36 59 75 53 0 53 69 97 19 81 10 83 84 22 63 72 20	21
1044	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1044.wav	196	71 40 93 31 36 59 60 33 69 48 51 19 65 74 27 89 59 87 94 42 74 27 31 41 83 84 63 22 72 20	30
980	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/980.wav	167	71 40 63 31 15 59 33 13 58 32 85 5 24 19 81 83 84 63 22 63 22 72 20	23
10728	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10728.wav	210	71 40 93 63 86 53 44 80 18 6 15 49 92 31 87 24 51 19 81 83 84 63 22 72 20	25
5130	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5130.wav	182	71 40 71 63 93 52 25 73 16 50 77 69 16 77 99 82 73 6 3 77 24 13 58 42 81 77 6 15 41 84 63 72 22 72 20	35
7644	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7644.wav	141	71 40 93 62 29 6 15 7 87 53 0 42 69 97 19 16 50 81 83 84 63 84 22 72 20	25
7544	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7544.wav	152	71 40 93 15 7 53 74 66 26 87 24 17 51 19 65 6 15 41 83 63 22 63 72 20	24
10768	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10768.wav	467	71 12 63 93 47 76 73 65 3 48 46 25 98 64 53 29 15 28 23 88 18 82 53 62 6 15 92 26 69 65 27 89 23 44 80 18 66 3 77 53 1 89 98 5 30 52 25 94 32 65 6 95 23 42 44 80 81 83 27 96 55 39 67 54 40 63 93 82 62 1 74 31 23 73 65 3 24 51 19 74 37 70 14 68 44 80 18 26 11 45 64 1 2 15 92 31 23 73 1 27 77 11 64 0 52 25 73 16 50 77 69 79 81 3 99 2 31 41 83 72 22 72 22 72 22 72 40 63 40 63 93 31 45 98 64 60 14 24 68 44 80 85 53 1 27 31 11 69 99 82 87 91 43 74 2 72 22 72 20	159
5345	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5345.wav	152	71 40 72 93 47 52 25 62 6 15 92 31 87 24 97 51 19 81 83 84 63 84 22 72 20	25
11474	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11474.wav	187	71 63 93 15 7 45 64 74 27 89 59 23 73 16 18 27 47 33 13 58 9 90 35 5 30 65 3 90 35 24 91 43 42 74 27 89 6 15 41 83 84 63 22 72 20	45
1695	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1695.wav	1392	71 12 86 68 73 19 90 35 53 62 6 36 92 31 23 73 77 6 15 36 92 31 21 52 25 38 88 18 29 15 99 82 87 9 74 27 89 33 68 16 50 76 44 80 82 73 3 48 46 30 16 50 73 16 77 73 74 27 78 76 44 18 27 31 59 33 68 16 74 27 47 19 81 83 96 55 39 67 54 40 63 93 26 94 32 64 16 50 81 83 10 96 10 34 67 54 40 63 93 70 14 76 53 38 42 44 80 18 29 15 41 84 96 55 39 67 54 40 63 31 59 33 97 76 85 19 1 66 89 94 32 16 80 18 29 15 49 92 27 47 90 35 94 32 64 1 85 10 84 96 55 39 67 54 40 63 93 82 87 91 43 6 15 49 92 31 59 33 13 58 42 16 80 81 83 63 22 63 40 63 86 53 44 80 18 6 15 7 87 91 43 74 2 89 42 18 6 15 41 84 96 55 39 67 54 40 63 86 38 44 18 85 60 70 14 46 30 65 6 15 36 92 31 59 33 13 58 42 16 50 81 83 63 22 63 56 63 40 63 40 63 86 51 19 65 6 15 7 87 97 76 44 80 18 6 15 7 87 91 43 74 27 89 42 18 81 2 15 41 84 72 40 93 86 68 44 80 18 27 47 3 59 33 35 94 32 64 1 66 27 89 87 94 32 64 16 80 18 29 28 36 92 31 23 69 80 26 24 61 68 43 44 80 26 11 45 64 1 27 31 23 66 77 11 64 60 52 25 68 43 74 27 47 52 62 29 28 87 68 38 44 18 31 42 1 31 41 83 84 72 22 72 22 72 20	355
4474	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4474.wav	241	71 63 93 50 69 16 3 77 68 37 86 24 61 68 44 18 31 23 99 82 62 6 15 7 87 68 9 16 77 87 38 44 80 85 73 16 77 75 33 24 46 79 74 2 63 2 15 41 84 63 72 20	52
4706	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4706.wav	153	71 40 93 86 73 9 65 6 3 77 87 11 45 64 80 26 87 42 17 42 81 83 84 63 22 72 20	27
5388	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5388.wav	223	71 40 63 93 26 73 74 27 47 33 51 19 35 11 64 53 44 80 18 6 15 92 31 59 94 0 42 97 16 81 83 63 22 72 20	35
4910	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4910.wav	268	71 40 63 93 3 59 33 35 94 32 53 1 27 31 23 73 74 3 52 30 25 88 18 27 89 87 94 38 32 42 16 81 83 84 63 72 22 72 20	39
9590	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9590.wav	222	71 93 63 86 68 44 18 85 5 30 65 6 36 15 49 92 63 78 48 46 30 37 86 91 13 91 58 9 1 66 50 87 91 43 74 27 78 52 25 97 81 83 84 63 22 72 20	47
2868	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2868.wav	190	71 93 63 93 52 25 73 16 50 77 69 16 77 99 82 53 62 44 80 26 87 24 13 58 32 42 44 80 18 29 15 36 41 84 63 22 72 20	38
929	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/929.wav	517	71 93 63 93 47 52 30 65 6 15 7 87 68 38 44 18 31 37 63 86 91 9 43 6 15 7 53 44 80 18 66 85 87 9 43 74 89 15 7 23 44 80 18 66 27 77 59 75 33 0 30 25 42 44 18 66 2 63 31 23 62 29 28 92 26 24 61 68 43 16 80 50 87 91 43 74 21 95 92 21 59 33 24 13 58 17 19 1 85 23 53 44 80 18 31 87 42 43 2 63 89 6 15 41 72 22 72 20	108
10119	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10119.wav	176	71 63 93 15 7 11 45 64 87 68 44 18 85 5 30 65 6 15 49 92 78 48 46 30 25 98 69 65 1 74 27 31 59 11 64 81 83 63 72 20	40
1381	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1381.wav	203	71 40 72 63 93 3 90 35 68 9 1 27 89 53 44 80 37 94 0 30 79 65 6 15 36 49 41 83 63 22 72 20	32
7920	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7920.wav	167	71 40 63 78 33 35 24 61 43 6 15 36 49 92 63 21 87 68 44 85 5 30 25 32 64 1 85 5 79 81 83 72 22 72 20	35
2048	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2048.wav	326	71 63 93 26 50 77 69 16 3 77 73 37 24 61 68 44 18 31 59 60 69 14 76 44 80 85 37 63 86 91 38 16 18 2 31 11 64 65 6 15 92 90 35 24 61 43 42 43 74 27 31 41 83 63 22 72 20	57
10229	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10229.wav	168	71 40 63 78 52 25 24 91 43 3 41 83 84 22 72 20	16
11316	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11316.wav	253	71 93 86 97 65 74 27 47 76 53 44 80 85 37 24 51 19 74 63 89 78 33 97 76 1 65 3 77 48 51 19 1 28 15 28 23 44 80 82 11 64 87 91 9 1 85 42 1 85 5 79 81 84 72 20	55
7934	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7934.wav	157	71 40 63 93 78 90 35 97 16 66 47 77 24 19 81 83 84 63 22 72 20	21
2924	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2924.wav	430	71 40 63 47 33 35 53 32 64 65 6 15 92 82 62 6 15 7 53 65 74 27 89 6 15 7 23 73 16 77 66 27 31 87 24 13 58 16 50 77 42 44 80 18 6 15 28 92 26 87 91 43 74 89 2 15 92 31 23 99 82 73 3 24 13 58 32 16 77 73 16 99 27 31 87 24 13 58 16 50 42 80 81 6 15 41 84 63 72 63 72 20	92
2056	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2056.wav	305	71 93 63 93 50 69 16 77 24 68 37 24 68 44 18 27 31 23 99 82 62 6 15 7 87 53 74 27 89 15 7 23 73 16 77 99 63 78 33 35 24 68 61 68 42 16 1 27 2 6 15 41 83 72 20	55
6817	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6817.wav	138	71 40 63 93 86 13 58 32 65 74 27 89 59 33 24 61 68 42 44 80 81 10 83 84 96 63 96 4 72 20	30
2503	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2503.wav	193	71 40 63 31 59 33 91 38 9 44 80 85 73 16 77 99 27 78 33 35 68 42 16 1 66 99 6 15 41 84 72 63 22 63 72 20	36
4777	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4777.wav	185	71 12 40 63 93 15 49 92 31 52 25 32 85 87 68 43 16 74 27 47 3 41 83 84 72 20	26
7501	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7501.wav	171	71 40 93 63 86 53 44 80 18 6 15 49 92 31 87 24 51 19 81 83 84 63 22 72 20	25
7408	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7408.wav	146	71 40 93 86 24 68 16 74 2 65 21 95 23 53 42 44 80 18 6 15 41 84 63 22 72 20	26
8174	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8174.wav	136	71 40 72 40 3 63 3 77 24 13 58 87 17 19 81 83 84 83 84 63 22 72	22
10381	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10381.wav	181	71 12 40 63 93 75 45 69 14 76 9 65 74 21 95 45 64 1 27 31 23 45 64 74 27 89 59 94 32 65 74 27 47 52 24 61 68 9 1 21 87 9 43 74 2 27 31 98 45 69 29 28 23 88 37 24 61 9 85 23 73 16 50 77 87 94 42 32 81 74 27 63 89 41 83 72 20	77
1427	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1427.wav	146	71 40 93 63 86 91 9 16 3 77 52 25 11 45 64 99 27 3 87 94 88 81 10 83 84 63 22 72 20	29
207	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/207.wav	258	71 40 63 93 75 33 13 58 32 1 66 27 3 47 52 25 13 58 32 16 77 53 9 85 37 86 91 43 74 27 21 5 30 66 27 77 98 69 42 1 74 63 2 15 41 84 63 22 72 20	50
5179	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5179.wav	495	71 40 63 93 59 90 35 76 53 64 65 6 15 92 82 62 6 15 7 87 53 74 27 89 6 15 7 23 73 16 77 75 33 24 46 30 25 65 74 2 15 92 23 26 87 91 9 43 74 2 15 49 92 63 31 23 99 82 73 65 3 77 24 13 58 32 16 77 73 16 77 75 33 24 46 79 42 74 2 63 2 15 41 84 72 63 72 22 72 20	90
3128	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3128.wav	477	71 93 63 47 52 30 65 6 15 7 87 68 38 44 18 2 63 31 11 45 64 74 27 47 52 30 62 65 6 15 7 87 68 44 80 18 66 27 47 52 30 62 65 6 15 7 87 91 38 42 81 2 31 41 84 63 72 22 72 20	60
2919	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2919.wav	512	71 40 63 93 47 59 33 35 53 32 64 65 6 15 92 82 73 74 27 89 59 53 88 87 73 16 77 75 33 24 46 30 25 62 1 74 2 15 92 26 87 91 43 74 89 6 15 49 92 31 23 99 82 73 74 27 78 33 70 14 76 11 64 80 85 73 16 77 75 33 24 46 79 42 74 2 63 2 15 41 83 72 63 22 72 22 72 20	88
4301	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4301.wav	137	71 40 72 93 31 59 33 13 58 32 88 44 16 80 81 10 83 84 22 72 20	21
5583	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5583.wav	201	71 40 93 63 93 82 53 62 1 74 27 31 59 53 69 97 14 76 73 16 77 99 27 78 33 35 68 42 16 1 66 47 29 15 41 83 84 63 72 20	40
3196	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3196.wav	190	71 40 71 93 63 86 68 44 80 85 5 65 6 15 49 60 92 63 78 48 46 30 16 74 27 47 33 24 61 42 29 6 15 41 83 84 63 22 72 20	40
3431	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3431.wav	207	71 40 72 93 6 15 36 49 92 63 47 87 94 32 64 1 2 15 41 84 96 55 67 72 20	25
3148	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3148.wav	222	71 93 63 86 68 44 18 85 5 30 65 6 15 49 92 27 78 48 46 30 52 73 16 74 27 47 33 48 46 79 81 2 31 41 83 84 63 22 63 22 72 20	42
10234	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10234.wav	192	71 93 63 86 68 44 80 18 85 5 30 65 6 15 49 60 92 63 78 48 46 30 65 74 27 21 95 59 94 32 44 18 21 95 87 42 29 6 15 41 84 72 22 72 22 72 20	47
3065	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3065.wav	176	71 40 63 93 21 95 87 94 32 64 16 80 18 29 15 92 31 59 33 91 17 68 44 80 81 83 63 22 72 20	30
411	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/411.wav	230	71 40 63 37 86 13 58 65 74 27 59 33 58 32 65 99 3 82 87 24 61 68 44 80 18 27 89 33 61 68 44 80 18 6 15 36 7 87 97 48 51 19 81 83 63 22 63 22 72 20	50
8205	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8205.wav	238	71 63 86 68 44 80 18 27 31 45 69 99 82 73 19 90 35 91 43 6 15 92 31 87 91 43 74 2 65 95 23 42 44 80 81 83 72 20	38
1408	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1408.wav	443	71 12 63 93 82 73 74 27 89 78 59 33 68 19 90 35 5 30 25 37 86 38 44 80 18 85 37 97 16 74 27 47 59 33 91 43 6 15 23 85 11 64 53 73 16 99 82 73 75 33 13 58 32 99 90 35 58 32 64 74 66 27 63 47 48 46 30 85 5 79 81 83 72 22 72 22 72 20	78
1578	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1578.wav	122	71 40 63 93 75 33 87 24 13 68 43 42 43 65 99 2 63 82 41 84 96 55 4 72	24
8249	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8249.wav	125	71 40 63 93 75 33 24 46 79 1 85 83 84 63 22 72 20	17
6177	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6177.wav	145	71 40 63 93 6 49 59 87 94 32 64 44 80 18 21 28 60 70 14 24 61 43 74 2 27 21 6 49 41 83 63 22 72 20	34
4280	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4280.wav	200	71 40 63 93 21 95 87 91 43 74 89 23 73 16 6 15 49 92 63 77 94 32 64 42 1 2 15 41 83 84 72 20	32
4402	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4402.wav	243	71 93 63 93 82 62 99 3 99 60 52 25 11 64 53 73 16 77 75 33 24 46 79 42 74 2 63 2 15 41 84 63 22 72 20	35
10935	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10935.wav	198	71 63 93 15 7 45 64 16 77 98 53 62 6 15 7 87 24 46 30 25 97 65 1 27 31 59 11 64 81 83 63 72 20	33
4846	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4846.wav	233	71 63 78 33 70 14 76 45 64 80 85 73 16 77 75 33 24 46 79 65 74 2 63 2 15 41 84 63 22 63 72 20	32
536	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/536.wav	338	71 93 63 93 52 73 65 3 52 25 91 43 6 95 23 37 68 44 80 18 85 5 30 65 6 36 49 92 63 78 48 46 30 1 80 26 87 68 97 81 1 27 31 41 83 84 72 20	48
11560	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11560.wav	191	71 40 63 86 91 9 1 65 3 77 24 13 58 42 17 19 29 6 15 36 41 84 63 22 63 22 72 20	28
257	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/257.wav	296	71 93 86 9 43 6 15 92 31 59 23 11 45 64 37 68 44 18 85 5 30 65 6 15 49 92 63 78 48 46 30 70 52 25 45 64 16 50 76 73 16 47 19 74 27 89 33 61 68 44 80 18 27 31 59 33 87 91 38 42 81 2 63 31 41 84 72 22 72 22 72 20	72
9565	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9565.wav	347	71 40 63 93 3 77 87 94 0 17 19 1 66 27 31 36 23 73 52 25 11 64 1 66 3 77 24 13 58 91 17 19 81 83 84 72 22 63 72 20	40
323	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/323.wav	666	71 93 63 93 47 52 30 65 6 15 7 87 68 44 18 85 37 86 91 43 6 15 41 75 33 91 9 29 28 60 92 63 47 52 62 65 6 15 7 87 38 44 18 27 37 63 86 91 43 6 15 49 92 31 87 94 32 64 60 70 14 76 99 82 87 24 61 43 74 2 63 47 52 30 65 6 15 7 87 38 44 18 85 37 86 91 43 6 15 49 92 31 87 94 32 64 74 27 31 41 83 72 22 72 20	105
479	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/479.wav	188	71 40 63 89 78 59 33 30 25 38 53 44 80 18 66 2 27 3 77 87 91 17 19 35 11 98 42 97 81 83 72 63 22 72 20	35
6366	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6366.wav	263	71 40 63 93 89 59 23 44 18 27 36 59 53 44 80 85 11 98 64 69 90 35 87 91 43 74 27 63 47 59 33 52 30 52 25 38 42 81 2 27 3 41 72 22 72 20	46
11133	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11133.wav	143	71 40 93 3 77 24 68 16 18 89 65 49 36 49 7 87 42 44 80 81 83 84 63 22 72 20	26
2849	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2849.wav	395	71 93 63 93 98 69 48 46 30 65 6 36 15 7 87 5 30 65 74 21 23 88 80 18 3 52 30 25 58 32 74 27 89 59 94 38 88 81 83 84 72 22 72 20	44
3206	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3206.wav	177	71 40 63 93 99 87 60 52 25 11 64 81 10 83 84 22 72 20	18
6991	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6991.wav	2565	71 40 93 52 73 74 27 3 90 35 94 32 65 6 15 41 83 84 63 22 72 20	22
6668	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6668.wav	466	71 93 50 87 94 32 74 89 65 95 7 87 5 97 46 30 10 40 63 21 95 23 45 64 1 66 27 63 77 11 45 64 81 10 84 63 86 53 62 29 28 23 44 80 18 6 15 49 92 31 87 24 51 19 1 31 87 24 68 80 82 73 62 6 15 7 62 6 15 49 92 31 87 42 16 81 83 72 63 22 72 20	82
3830	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3830.wav	206	71 40 63 93 82 53 62 44 80 26 87 24 13 58 32 80 85 73 16 6 15 49 92 63 77 87 94 32 64 1 2 15 41 84 96 55 4 72 20	39
10492	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10492.wav	193	71 93 63 31 53 62 6 15 49 92 27 89 87 24 46 30 1 85 87 17 19 74 27 47 33 68 42 74 27 31 41 84 63 72 22 72 20	37
9657	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9657.wav	316	71 93 86 91 13 9 1 66 6 15 7 11 45 64 16 74 27 47 59 33 35 68 62 6 15 49 92 63 47 33 35 68 43 6 15 7 73 74 27 47 59 48 46 79 65 74 2 41 83 84 63 22 63 22 72 20	56
11479	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11479.wav	525	71 12 63 40 63 89 78 33 61 51 16 50 77 53 44 80 85 53 62 1 31 87 53 62 65 6 95 23 26 19 1 66 21 87 24 61 16 77 24 68 43 74 27 89 23 73 16 18 66 47 33 13 58 9 90 35 5 30 65 3 90 35 24 91 58 9 1 89 6 15 49 60 3 52 30 37 63 86 51 19 65 74 27 31 59 33 46 30 66 89 53 62 74 2 15 7 23 44 80 82 62 6 15 49 92 78 52 25 69 42 16 74 2 63 47 41 83 84 72 20	120
3745	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3745.wav	240	71 93 63 82 87 0 30 65 1 80 26 87 97 19 16 50 48 46 30 16 50 77 69 42 81 16 77 6 15 41 84 63 22 72 20	35
7400	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7400.wav	275	71 12 63 93 15 7 87 53 38 16 18 27 47 19 1 27 63 47 3 90 35 68 9 1 27 89 53 38 44 80 18 65 3 52 30 37 86 38 44 80 18 66 21 95 98 11 69 1 85 87 24 13 61 81 83 63 72 22 63 22 72 20	62
5415	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5415.wav	128	71 40 63 93 21 95 59 52 25 24 13 58 32 42 62 29 6 15 41 83 84 63 22 63 22 72 20	27
11012	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11012.wav	252	71 63 93 15 7 87 53 0 30 25 53 87 19 90 35 68 58 88 18 27 89 59 23 44 80 26 87 91 43 74 89 65 95 23 42 44 80 81 83 84 63 22 63 22 72 20	46
149	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/149.wav	138	71 40 93 6 95 49 95 87 9 43 3 77 99 2 31 41 83 84 63 22 72 20	22
6179	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6179.wav	203	71 40 93 63 31 53 73 66 47 24 68 1 66 89 5 30 65 74 27 31 59 33 24 46 30 66 89 87 42 74 63 31 15 41 84 72 22 63 22 72 20	41
8423	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8423.wav	270	71 93 63 93 26 50 87 38 68 16 80 18 21 36 95 59 87 91 9 43 74 27 89 37 63 86 91 9 1 85 5 30 65 74 21 95 23 87 68 43 74 27 89 75 33 17 19 66 78 52 25 24 13 58 32 81 27 31 41 83 72 22 72 22 72 20	66
3871	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3871.wav	328	71 63 93 26 50 77 69 16 3 77 73 37 24 61 68 44 18 31 59 60 69 14 76 44 80 85 37 63 86 91 38 16 18 2 31 11 64 65 6 15 92 90 35 24 61 43 42 43 74 27 31 41 83 63 22 72 20	57
11013	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11013.wav	140	71 40 63 31 62 6 15 7 87 94 32 64 1 27 77 24 19 81 83 63 22 72 20	23
3627	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3627.wav	165	71 40 63 93 6 15 7 11 45 64 75 94 32 64 16 77 87 38 44 80 81 10 83 63 22 72 20	27
